Ã¿´ÎÊ¹ÓÃ×îÓÅarm¸üĞÂA£¬b»¹ÊÇÊ¹ÓÃÏëÓ®µÄrewardÀ´¸üĞÂ£¬½á¹ûºÜ²î
New Run at  12/23/2016 10:11:40
, Time, RandomReward; LinUCBReward; 
data,1136070000000,315;16977;278
data,1280613600000,315;10909;278
data,1191189600000,315;12661;278
data,1162335600000,315;14238;278
data,1241128800000,315;13401;278
data,1285884000000,315;3281;279
data,1243807200000,315;17473;279
data,1243807200000,315;2348;279
data,1164927600000,315;13619;279
data,1180648800000,316;14238;279
data,1175378400000,316;11042;279
data,1304690128983,316;3722;279
data,1249077600000,316;1542;279
data,1230764400000,316;13215;279
data,1222812000000,316;11055;279
data,1193871600000,316;10383;279
data,1277935200000,316;1584;279
data,1212271200000,316;4465;279
data,1275343200000,316;1545;279
data,1277935200000,316;6472;279
data,1201820400000,316;10908;279
data,1296514800000,316;2377;279
data,1288566000000,316;16568;279
data,1270072800000,316;10050;279
data,1257030000000,317;995;279
data,1257030000000,317;3722;279
data,1217541600000,317;13915;279
data,1251756000000,317;14536;279
data,1157061600000,317;15347;279
data,1228086000000,317;14454;279
data,1201820400000,317;2449;279
data,1288566000000,317;18532;279
data,1225494000000,317;8091;279
data,1191189600000,317;3087;279
data,1277935200000,317;944;279
data,1222812000000,317;17426;279
data,1196463600000,317;2204;279
data,1264978800000,317;3481;279
data,1293836400000,317;2179;279
data,1233442800000,317;2937;279
data,1170284400000,317;8184;280
data,1249077600000,317;3205;280
data,1235862000000,317;15999;280
data,1285884000000,317;8918;280
data,1288566000000,317;7819;280
data,1159653600000,317;6450;280
data,1296514800000,317;827;280
data,1267398000000,317;18538;280
data,1304599349529,317;1203;280
data,1185919200000,317;9772;280
data,1230764400000,317;8130;280
data,1196463600000,317;8933;280
data,1204326000000,317;8631;280
data,1196463600000,317;4500;280
data,1285884000000,317;10812;280
data,1267398000000,317;12057;280
data,1177970400000,317;12619;280
data,1220220000000,317;538;280
data,1188597600000,317;10806;280
data,1280613600000,317;10311;280
data,1170284400000,317;11857;280
data,1143842400000,317;13849;280
data,1275343200000,317;2434;280
data,1280613600000,317;920;280
data,1280613600000,317;15839;280
data,1167606000000,317;9256;280
data,1257030000000,317;3258;280
data,1238536800000,317;6010;280
data,1180648800000,317;17598;280
data,1159653600000,317;18430;280
data,1304615790123,317;6546;280
data,1172703600000,317;9425;280
data,1220220000000,317;1546;280
data,1228086000000,317;11552;280
data,1230764400000,317;3030;280
data,1304596432553,317;891;280
data,1304600813413,317;10597;280
data,1277935200000,317;9466;280
data,1183240800000,317;871;280
data,1272664800000,317;16138;280
data,1204326000000,317;7382;280
data,1264978800000,317;1757;280
data,1267398000000,317;8627;280
data,1285884000000,317;516;280
data,1304941497443,317;1203;280
data,1304599347538,317;15179;280
data,1296514800000,317;16908;280
data,1291158000000,317;17167;280
data,1180648800000,317;9679;280
data,1185919200000,317;18629;280
data,1214863200000,317;4835;280
data,1143842400000,317;8811;280
data,1238536800000,317;230;281
data,1293836400000,317;5621;281
data,1122847200000,317;14960;281
data,1251756000000,317;1447;281
data,1199142000000,317;2552;281
data,1291158000000,317;503;281
data,1146434400000,317;17190;281
data,1249077600000,317;4168;281
data,1196463600000,317;1861;281
data,1296514800000,317;3693;281
data,1251756000000,317;10230;281
data,1235862000000,317;1638;281
data,1283292000000,317;2135;281
data,1230764400000,317;4830;281
data,1222812000000,317;9527;281
data,1304672916787,317;2574;281
data,1280613600000,317;1613;281
data,1228086000000,317;14288;281
data,1249077600000,317;11475;281
data,1285884000000,317;4325;281
data,1183240800000,317;11768;281
data,1272664800000,317;15842;281
data,1251756000000,317;16406;281
data,1170284400000,317;2479;281
data,1222812000000,317;12385;281
data,1212271200000,317;821;281
data,1225494000000,317;10612;281
data,1214863200000,317;7941;281
data,1249077600000,317;344;282
data,1199142000000,317;15201;282
data,1233442800000,317;190;282
data,1122847200000,317;15288;282
data,1191189600000,317;10472;282
data,1254348000000,317;1570;282
data,1280613600000,317;10039;282
data,1185919200000,317;921;282
data,1272664800000,317;12220;282
data,1133391600000,318;11263;282
data,1298934000000,318;10565;282
data,1159653600000,318;18532;282
data,1304613705839,318;18509;282
data,1164927600000,318;6908;282
data,1217541600000,318;755;283
data,1293836400000,318;4168;283
data,1264978800000,318;3341;283
data,1304700074641,318;10036;283
data,1204326000000,318;11294;283
data,1275343200000,319;5152;283
data,1235862000000,319;3464;283
data,1214863200000,319;2378;283
data,1304677105550,319;12105;283
data,1246399200000,319;1459;284
data,1257030000000,319;12779;284
data,1267398000000,319;231;284
data,1251756000000,319;12637;284
data,1207000800000,319;2209;284
data,1167606000000,319;10501;284
data,1254348000000,319;2229;284
data,1188597600000,319;15422;284
data,1254348000000,319;5267;284
data,1209592800000,319;7831;284
data,1246399200000,319;1131;284
data,1257030000000,319;3437;284
data,1172703600000,319;6010;284
data,1177970400000,319;17189;284
data,1267398000000,319;858;284
data,1264978800000,319;2588;284
data,1193871600000,319;11164;284
data,1191189600000,319;7802;284
data,1128117600000,319;9802;284
data,1280613600000,319;11933;284
data,1159653600000,319;1342;284
data,1291158000000,319;1651;284
data,1254348000000,319;2456;284
data,1280613600000,319;14443;284
data,1214863200000,319;11973;284
data,1183240800000,319;16026;284
data,1238536800000,319;14807;284
data,1228086000000,319;4123;284
data,1296514800000,319;6845;284
data,1275343200000,319;2621;284
data,1251756000000,319;8468;284
data,1228086000000,319;9338;284
data,1167606000000,320;16776;284
data,1188597600000,320;16911;284
data,1275343200000,320;8731;284
data,1285884000000,320;4009;284
data,1291158000000,320;8905;284
data,1214863200000,320;17559;284
data,1209592800000,320;3361;284
data,1214863200000,320;11511;284
data,1296514800000,320;3437;284
data,1214863200000,320;12659;284
data,1220220000000,320;12485;284
data,1183240800000,320;1119;284
data,1280613600000,320;8692;284
data,1183240800000,320;7828;284
data,1304676924754,320;1462;284
data,1243807200000,320;4701;284
data,1209592800000,320;8932;284
data,1235862000000,320;16521;284
data,1254348000000,321;3667;284
data,1267398000000,322;14576;284
data,1280613600000,322;7831;284
data,1207000800000,322;4247;284
data,1217541600000,322;3396;284
data,1235862000000,322;5217;284
data,1207000800000,322;1888;285
data,1288566000000,322;216;285
data,1212271200000,322;1565;285
data,1201820400000,322;2291;285
data,1188597600000,322;11769;286
data,1270072800000,322;16852;286
data,1230764400000,322;2591;286
data,1291158000000,322;612;286
data,1291158000000,322;4550;286
data,1225494000000,322;16134;286
data,1272664800000,322;9515;286
data,1122847200000,322;17286;286
data,1298934000000,322;12506;286
data,1264978800000,322;11100;286
data,1257030000000,322;5108;286
data,1257030000000,322;8647;286
data,1220220000000,322;15663;286
data,1288566000000,322;8105;286
data,1125525600000,322;11032;286
data,1272664800000,322;6903;286
data,1272664800000,322;5608;286
data,1230764400000,323;4784;286
data,1193871600000,323;15103;286
data,1225494000000,323;3242;286
data,1199142000000,323;9265;286
data,1249077600000,323;11301;286
data,1212271200000,323;11795;286
data,1251756000000,323;6300;286
data,1172703600000,323;10309;286
data,1241128800000,323;11857;286
data,1254348000000,323;12682;286
data,1193871600000,323;7760;286
data,1183240800000,323;6559;286
data,1201820400000,323;2723;286
data,1230764400000,323;9515;286
data,1228086000000,323;11488;286
data,1199142000000,323;942;286
data,1209592800000,323;2198;286
data,1222812000000,323;6881;286
data,1241128800000,323;15179;286
data,1170284400000,323;10812;286
data,1272664800000,323;4193;286
data,1214863200000,323;9534;286
data,1207000800000,323;8464;286
data,1164927600000,323;5928;286
data,1251756000000,323;11100;286
data,1272664800000,323;3648;286
data,1128117600000,323;330;286
data,1228086000000,323;1853;286
data,1217541600000,323;8276;286
data,1222812000000,323;2533;286
data,1191189600000,323;6572;286
data,1204326000000,323;4914;286
data,1296514800000,323;16195;286
data,1285884000000,323;7708;286
data,1228086000000,323;2737;286
data,1293836400000,323;17760;286
data,1204326000000,323;4230;286
data,1257030000000,323;13967;286
data,1188597600000,323;8019;286
data,1262300400000,323;15566;286
data,1228086000000,323;17937;286
data,1209592800000,323;5784;286
data,1180648800000,323;9451;286
data,1304671554526,323;1860;286
data,1199142000000,323;17473;286
data,1262300400000,323;16842;286
data,1180648800000,324;4836;286
data,1249077600000,324;15261;286
data,1191189600000,324;4947;286
data,1267398000000,324;10310;286
data,1154383200000,324;1195;286
data,1275343200000,324;11887;286
data,1214863200000,324;2187;286
data,1122847200000,324;1444;286
data,1246399200000,324;4326;286
data,1201820400000,324;17500;286
data,1241128800000,324;4820;286
data,1238536800000,324;960;286
data,1180648800000,324;8019;286
data,1293836400000,324;18629;286
data,1230764400000,324;5673;286
data,1272664800000,324;4079;286
data,1230764400000,324;9448;286
data,1209592800000,324;10311;286
data,1243807200000,324;1151;286
data,1277935200000,324;7513;286
data,1280613600000,324;3584;286
data,1191189600000,324;5641;286
data,1214863200000,324;5454;286
data,1185919200000,324;11742;286
data,1233442800000,324;12485;286
data,1280613600000,324;10486;286
data,1191189600000,324;3244;286
data,1254348000000,324;18565;286
data,1246399200000,324;1179;286
data,1217541600000,324;16551;286
data,1293836400000,324;6197;286
data,1228086000000,324;2137;286
data,1185919200000,324;13129;286
data,1298934000000,324;14585;286
data,1230764400000,324;1545;286
data,1243807200000,324;18660;286
data,1264978800000,324;3737;286
data,1267398000000,324;16222;286
data,1209592800000,324;14848;286
data,1235862000000,324;2168;286
data,1230764400000,324;5381;286
data,1217541600000,324;9966;286
data,1217541600000,324;11291;286
data,1277935200000,324;6771;286
data,1241128800000,324;4767;286
data,1199142000000,324;8184;286
data,1230764400000,324;4805;286
data,1201820400000,324;12742;286
data,1304604468423,324;1853;286
data,1130799600000,324;11857;286
data,1220220000000,324;1584;286
data,1209592800000,324;2137;286
data,1146434400000,324;1353;286
data,1207000800000,324;7052;286
data,1172703600000,324;13025;286
data,1270072800000,324;2937;286
data,1222812000000,324;8688;286
data,1154383200000,324;64;286
data,1209592800000,324;8826;286
data,1257030000000,324;9516;286
data,1254348000000,324;565;286
data,1304941497428,324;7650;286
data,1267398000000,324;4011;286
data,1235862000000,324;6329;286
data,1238536800000,324;5446;286
data,1185919200000,324;15610;286
data,1204326000000,324;10517;286
data,1241128800000,324;6009;286
data,1151704800000,324;4835;286
data,1230764400000,324;4841;286
data,1220220000000,324;8808;286
data,1251756000000,324;13616;286
data,1272664800000,324;16995;286
data,1201820400000,324;6081;286
data,1204326000000,324;9807;286
data,1243807200000,324;190;286
data,1233442800000,325;4844;286
data,1304608252028,325;7618;286
data,1267398000000,325;5458;286
data,1275343200000,325;6568;286
data,1262300400000,325;10767;286
data,1167606000000,325;11994;286
data,1230764400000,325;12742;286
data,1172703600000,325;6572;286
data,1235862000000,325;10311;286
data,1214863200000,325;8114;286
data,1254348000000,325;1462;286
data,1257030000000,325;7903;286
data,1162335600000,325;6779;286
data,1267398000000,325;5908;286
data,1209592800000,325;7358;286
data,1146434400000,325;3364;286
data,1254348000000,325;12132;286
data,1235862000000,325;1171;286
data,1207000800000,325;56;286
data,1209592800000,325;3417;286
data,1222812000000,325;12351;286
data,1270072800000,325;6560;286
data,1285884000000,325;12273;286
data,1214863200000,325;10580;286
data,1304608255750,325;17390;286
data,1288566000000,325;14851;286
data,1162335600000,325;7349;286
data,1230764400000,325;7899;286
data,1217541600000,325;14444;286
data,1254348000000,325;3027;286
data,1167606000000,325;17589;286
data,1214863200000,325;267;286
data,1293836400000,325;8120;286
data,1304600749672,325;191;286
data,1262300400000,325;148;286
data,1204326000000,325;2598;286
data,1288566000000,325;8150;286
data,1230764400000,326;14318;286
data,1264978800000,326;3067;286
data,1204326000000,326;7724;286
data,1304935829101,326;9810;286
data,1296514800000,326;2085;286
data,1209592800000,326;14536;286
data,1272664800000,326;16394;286
data,1254348000000,326;3779;286
data,1220220000000,326;7766;286
data,1220220000000,326;10498;286
data,1277935200000,326;14944;286
data,1222812000000,326;78;286
data,1275343200000,326;9576;286
data,1291158000000,326;1853;286
data,1220220000000,326;4787;286
data,1277935200000,326;17308;286
data,1296514800000,326;10572;286
data,1257030000000,326;15344;286
data,1267398000000,326;16090;286
data,1151704800000,326;15477;286
data,1270072800000,326;16839;286
data,1304935836379,326;5152;286
data,1230764400000,326;15272;286
data,1188597600000,326;1187;286
data,1277935200000,326;9739;286
data,1204326000000,326;8722;286
data,1304603609579,326;13632;286
data,1262300400000,326;8826;286
data,1257030000000,326;14837;286
data,1298934000000,326;14257;286
data,1277935200000,326;11998;286
data,1249077600000,326;13211;286
data,1304604726321,326;66;286
data,1228086000000,326;9649;286
data,1159653600000,326;4979;286
data,1304936890608,326;14238;286
data,1151704800000,326;11032;286
data,1259622000000,326;6329;286
data,1222812000000,326;3341;286
data,1243807200000,326;15498;286
data,1209592800000,326;10895;286
data,1222812000000,326;11923;286
data,1246399200000,326;4514;286
data,1304702075879,326;6821;286
data,1283292000000,326;16422;286
data,1291158000000,326;14301;286
data,1241128800000,326;18492;286
data,1257030000000,326;316;286
data,1204326000000,326;17945;286
data,1288566000000,326;5904;286
data,1212271200000,326;17559;286
data,1199142000000,326;5590;286
data,1209592800000,326;15537;286
data,1267398000000,326;10572;286
data,1254348000000,327;1883;286
data,1272664800000,327;11715;286
data,1188597600000,327;1573;286
data,1201820400000,327;3851;286
data,1201820400000,327;4469;286
data,1304605840218,327;6835;286
data,1251756000000,327;16708;286
data,1246399200000,327;8310;286
data,1280613600000,327;13396;286
data,1277935200000,327;8880;286
data,1262300400000,327;240;286
data,1283292000000,327;2277;286
data,1283292000000,327;13854;286
data,1230764400000,327;15498;286
data,1146434400000,327;3596;286
data,1288566000000,327;10597;286
data,1280613600000,327;16827;286
data,1291158000000,327;6553;286
data,1277935200000,327;1046;286
data,1191189600000,327;2617;286
data,1214863200000,328;18077;286
data,1270072800000,328;1459;287
data,1298934000000,328;9576;287
data,1246399200000,328;18541;287
data,1296514800000,328;3053;287
data,1238536800000,328;10580;287
data,1293836400000,328;15375;287
data,1267398000000,328;3086;287
data,1230764400000,328;3603;287
data,1249077600000,328;14454;287
data,1238536800000,328;15744;287
data,1257030000000,328;264;287
