Õı³£Êı¾İ£¬Õı³£½á¹û
New Run at  12/23/2016 10:20:37
, Time, RandomReward; LinUCBReward; 
data,1180648800000,28;10572;61
data,1235862000000,28;13816;61
data,1267398000000,28;3589;61
data,1201820400000,28;10726;61
data,1196463600000,28;1514;61
data,1136070000000,28;9305;61
data,1199142000000,29;9336;61
data,1298934000000,29;15955;61
data,1196463600000,29;11291;61
data,1285884000000,29;1546;61
data,1288566000000,29;15178;61
data,1222812000000,29;4222;61
data,1283292000000,29;1814;61
data,1243807200000,29;12199;61
data,1254348000000,29;3200;61
data,1262300400000,29;10473;61
data,1270072800000,29;8184;61
data,1238536800000,29;18216;61
data,1217541600000,29;6548;61
data,1293836400000,29;12148;61
data,1201820400000,29;8270;61
data,1296514800000,29;14194;61
data,1293836400000,29;209;61
data,1267398000000,29;8933;61
data,1249077600000,29;10050;61
data,1199142000000,29;4218;61
data,1304672928318,29;3768;61
data,1225494000000,29;208;61
data,1235862000000,29;316;62
data,1254348000000,29;15949;62
data,1249077600000,29;18458;62
data,1204326000000,29;3798;62
data,1209592800000,29;18191;62
data,1164927600000,29;13570;62
data,1225494000000,29;17760;62
data,1228086000000,29;14953;62
data,1207000800000,29;15448;62
data,1285884000000,29;14662;62
data,1259622000000,30;10726;62
data,1238536800000,30;2982;62
data,1209592800000,30;12648;62
data,1249077600000,30;43;63
data,1183240800000,30;15869;63
data,1214863200000,30;7193;63
data,1288566000000,30;2552;63
data,1204326000000,30;8164;63
data,1293836400000,30;6299;63
data,1296514800000,30;14476;63
data,1235862000000,30;13645;63
data,1188597600000,30;1110;63
data,1164927600000,30;7896;63
data,1288566000000,30;5322;63
data,1280613600000,30;11155;63
data,1209592800000,30;2291;63
data,1283292000000,30;14170;63
data,1222812000000,30;9351;63
data,1251756000000,30;16394;63
data,1257030000000,30;901;63
data,1254348000000,30;7637;63
data,1220220000000,30;13809;63
data,1304596445832,30;1001;64
data,1230764400000,30;3361;64
data,1188597600000,30;5162;64
data,1172703600000,30;9261;64
data,1275343200000,30;3813;64
data,1304598511073,30;2938;64
data,1264978800000,30;1383;65
data,1259622000000,30;2681;65
data,1251756000000,30;697;66
data,1233442800000,30;27;67
data,1122847200000,30;220;68
data,1225494000000,30;11291;68
data,1288566000000,30;11771;68
data,1272664800000,30;13128;68
data,1204326000000,30;1001;68
data,1238536800000,30;17426;68
data,1280613600000,30;16272;68
data,1296514800000,30;580;68
data,1296514800000,30;4321;68
data,1257030000000,30;6347;68
data,1228086000000,30;6528;68
data,1238536800000,30;17589;68
data,1225494000000,30;14536;68
data,1172703600000,30;9667;68
data,1246399200000,30;493;68
data,1175378400000,30;748;69
data,1185919200000,30;4791;69
data,1277935200000,30;4218;69
data,1217541600000,30;3921;69
data,1204326000000,30;10032;69
data,1214863200000,30;15189;69
data,1277935200000,30;5217;69
data,1298934000000,30;44;69
data,1230764400000,30;7279;69
data,1183240800000,30;10612;69
data,1283292000000,31;6249;69
data,1222812000000,31;159;70
data,1201820400000,31;13616;70
data,1291158000000,31;13994;70
data,1228086000000,31;15327;70
data,1199142000000,31;13744;70
data,1167606000000,32;10495;70
data,1243807200000,32;4836;70
data,1259622000000,32;17534;70
data,1277935200000,32;12551;70
data,1230764400000,32;1814;70
data,1257030000000,32;15998;70
data,1296514800000,32;58;70
data,1291158000000,32;3122;70
data,1157061600000,32;1239;70
data,1167606000000,32;5799;70
data,1235862000000,32;14622;70
data,1249077600000,32;7324;70
data,1251756000000,32;8264;70
data,1241128800000,32;8648;70
data,1217541600000,32;5681;70
data,1272664800000,32;3241;70
data,1262300400000,32;7286;70
data,1238536800000,32;14444;70
data,1209592800000,32;2129;70
data,1207000800000,32;17907;70
data,1214863200000,32;6736;70
data,1235862000000,32;709;70
data,1175378400000,32;10362;70
data,1193871600000,32;16464;70
data,1280613600000,32;3341;70
data,1257030000000,32;17937;70
data,1228086000000,33;8918;70
data,1241128800000,33;1897;71
data,1175378400000,33;15991;71
data,1214863200000,33;13994;71
data,1288566000000,33;4019;71
data,1291158000000,33;8019;71
data,1164927600000,33;1246;71
data,1293836400000,33;6350;71
data,1233442800000,33;7264;71
data,1159653600000,33;16134;71
data,1243807200000,33;8933;71
data,1304614203273,33;6064;71
data,1293836400000,33;383;71
data,1264978800000,33;376;71
data,1262300400000,33;5672;71
data,1136070000000,33;829;71
data,1251756000000,33;3639;71
data,1141167600000,33;1216;71
data,1199142000000,33;8048;71
data,1241128800000,33;17236;71
data,1304934708178,33;7645;71
data,1283292000000,33;13713;71
data,1243807200000,33;3434;71
data,1259622000000,33;2436;71
data,1259622000000,33;10923;71
data,1204326000000,33;4845;71
data,1188597600000,33;855;71
data,1254348000000,33;11927;71
data,1298934000000,33;8017;71
data,1191189600000,33;13529;71
data,1246399200000,33;15045;72
data,1180648800000,33;15192;72
data,1288566000000,33;8867;72
data,1288566000000,33;1046;72
data,1191189600000,33;14851;72
data,1257030000000,33;12487;72
data,1259622000000,33;8301;72
data,1204326000000,33;1573;72
data,1249077600000,33;11547;72
data,1212271200000,33;960;72
data,1220220000000,33;13467;72
data,1272664800000,33;14398;73
data,1180648800000,33;17248;73
data,1209592800000,33;17965;73
data,1193871600000,33;17044;73
data,1291158000000,33;9679;73
data,1267398000000,33;8951;73
data,1172703600000,33;225;73
data,1257030000000,33;428;73
data,1207000800000,33;17289;73
data,1220220000000,33;10848;73
data,1188597600000,33;3240;74
data,1233442800000,33;2936;74
data,1243807200000,33;8401;74
data,1172703600000,33;3734;74
data,1233442800000,33;8692;74
data,1233442800000,33;5090;74
data,1188597600000,33;6133;74
data,1138748400000,33;13548;74
data,1275343200000,33;7708;74
data,1177970400000,33;17372;74
data,1296514800000,33;1874;74
data,1188597600000,33;14807;74
data,1214863200000,33;3731;74
data,1212271200000,33;16411;74
data,1262300400000,33;5319;74
data,1185919200000,33;10612;74
data,1149112800000,33;11865;74
data,1291158000000,33;8270;74
data,1188597600000,33;2949;74
data,1191189600000,33;4375;74
data,1272664800000,33;1854;74
data,1249077600000,33;50;74
data,1267398000000,33;2938;74
data,1204326000000,33;16582;74
data,1222812000000,34;8831;75
data,1228086000000,34;2343;75
data,1238536800000,34;4947;75
data,1283292000000,34;1026;75
data,1201820400000,34;8764;75
data,1185919200000,34;16176;75
data,1217541600000,34;2619;75
data,1254348000000,35;15182;75
data,1272664800000,35;17148;75
data,1254348000000,35;3074;75
data,1304675842432,35;14636;75
data,1241128800000,35;10876;75
data,1209592800000,35;5044;75
data,1175378400000,35;3293;75
data,1162335600000,35;14973;75
data,1230764400000,35;16411;75
data,1259622000000,35;1001;76
data,1296514800000,35;14443;76
data,1207000800000,35;16148;76
data,1270072800000,35;2955;76
data,1304689024844,35;18400;76
data,1293836400000,35;1666;76
data,1214863200000,35;9532;76
data,1122847200000,35;17699;76
data,1280613600000,35;2350;76
data,1162335600000,35;16249;76
data,1188597600000,36;9902;76
data,1220220000000,36;4505;76
data,1201820400000,36;4844;76
data,1191189600000,36;17786;76
data,1220220000000,36;17635;76
data,1270072800000,36;12604;76
data,1285884000000,37;1171;76
data,1235862000000,37;11854;76
data,1267398000000,37;16582;76
data,1272664800000,37;2004;76
data,1275343200000,37;16026;76
data,1241128800000,37;12939;76
data,1293836400000,37;2229;76
data,1293836400000,37;16212;76
data,1225494000000,37;5116;76
data,1304689050216,37;603;76
data,1207000800000,37;7133;76
data,1228086000000,37;2873;76
data,1185919200000,37;16626;76
data,1259622000000,37;3742;76
data,1212271200000,37;497;76
data,1220220000000,37;14250;76
data,1209592800000,37;15422;76
data,1209592800000,37;2621;76
data,1212271200000,38;7802;76
data,1264978800000,39;943;76
data,1283292000000,39;8836;76
data,1275343200000,39;4513;76
data,1220220000000,39;2370;76
data,1185919200000,39;1984;77
data,1209592800000,39;7052;77
data,1285884000000,39;6771;77
data,1246399200000,39;14898;77
data,1283292000000,39;4097;77
data,1267398000000,39;1923;77
data,1267398000000,39;188;77
data,1238536800000,39;383;78
data,1212271200000,39;3205;78
data,1214863200000,39;72;79
data,1177970400000,40;14807;79
data,1267398000000,40;11514;79
data,1277935200000,40;10597;79
data,1264978800000,40;6009;79
data,1204326000000,40;13742;79
data,1277935200000,40;6016;79
data,1175378400000,40;3122;79
data,1257030000000,40;14288;79
data,1228086000000,41;12370;79
data,1254348000000,41;15999;79
data,1270072800000,41;8123;79
data,1304934679286,41;6685;79
data,1251756000000,41;11686;79
data,1298934000000,41;6164;79
data,1257030000000,41;877;79
data,1225494000000,41;9485;79
data,1291158000000,41;12788;79
data,1157061600000,41;712;79
data,1275343200000,41;8386;79
data,1257030000000,41;78;79
data,1196463600000,41;16150;79
data,1193871600000,41;17635;79
data,1214863200000,41;1390;79
data,1280613600000,41;5363;79
data,1241128800000,41;6640;79
data,1220220000000,41;13742;79
data,1288566000000,41;10693;79
data,1220220000000,42;2938;79
data,1159653600000,42;6835;79
data,1209592800000,42;3075;79
data,1243807200000,42;6542;79
data,1267398000000,42;18629;79
data,1298934000000,42;18530;79
data,1254348000000,43;8779;79
data,1251756000000,43;755;79
data,1201820400000,43;12215;79
data,1222812000000,43;7886;79
data,1280613600000,43;3244;79
data,1183240800000,43;18732;79
data,1283292000000,43;4011;79
data,1270072800000,43;333;80
data,1267398000000,43;6634;80
data,1217541600000,43;12917;80
data,1291158000000,43;5217;80
data,1193871600000,43;6560;80
data,1267398000000,43;2509;80
data,1285884000000,43;17734;80
data,1230764400000,43;10486;80
data,1196463600000,43;5265;80
data,1154383200000,43;1995;80
data,1254348000000,43;6450;80
data,1154383200000,43;6883;80
data,1193871600000,43;12180;80
data,1249077600000,43;14238;80
data,1230764400000,43;634;80
data,1288566000000,43;2411;80
data,1272664800000,43;6055;80
data,1235862000000,43;4880;80
data,1204326000000,43;13619;81
data,1298934000000,43;4610;81
data,1164927600000,43;7133;81
data,1207000800000,43;4848;81
data,1217541600000,43;12202;81
data,1212271200000,43;5171;81
data,1275343200000,43;5558;81
data,1193871600000,43;814;81
data,1296514800000,43;7078;81
data,1254348000000,43;72;82
data,1262300400000,43;4222;82
data,1285884000000,43;3434;82
data,1238536800000,43;18296;82
data,1304935803967,43;12199;82
data,1288566000000,43;3528;82
data,1207000800000,43;7889;82
data,1233442800000,43;2552;82
data,1214863200000,43;1651;82
data,1191189600000,43;13619;82
data,1243807200000,43;3436;82
data,1122847200000,43;7708;82
data,1257030000000,43;5152;82
data,1199142000000,43;14359;82
data,1228086000000,43;186;82
data,1214863200000,43;4003;82
data,1212271200000,44;811;82
data,1251756000000,44;7886;82
data,1212271200000,44;2597;82
data,1235862000000,44;11461;82
data,1272664800000,44;13127;82
data,1196463600000,44;4779;82
data,1249077600000,44;7334;82
data,1285884000000,44;6743;82
data,1275343200000,45;3626;82
data,1249077600000,45;16401;82
data,1228086000000,45;12917;82
data,1272664800000,45;9139;82
data,1230764400000,45;3160;82
data,1280613600000,45;2640;82
data,1267398000000,46;17854;82
data,1185919200000,46;14807;82
data,1270072800000,46;190;83
data,1164927600000,46;9466;83
data,1296514800000,46;4115;83
data,1280613600000,46;7343;83
data,1298934000000,46;2436;84
data,1157061600000,46;11428;84
data,1241128800000,46;536;85
data,1280613600000,46;2426;85
data,1188597600000,46;5428;85
data,1288566000000,46;17598;85
data,1249077600000,46;14961;85
data,1270072800000,47;3272;85
data,1254348000000,47;1145;86
data,1233442800000,47;3068;86
data,1264978800000,47;10951;86
data,1235862000000,47;9802;86
data,1254348000000,47;5928;86
data,1125525600000,47;2346;86
data,1207000800000,47;6037;86
data,1249077600000,47;8764;86
data,1272664800000,47;14454;86
data,1130799600000,47;6300;86
data,1264978800000,47;7823;86
data,1230764400000,47;11634;86
data,1164927600000,48;12010;86
data,1246399200000,48;3068;86
data,1285884000000,48;858;86
data,1230764400000,48;827;86
data,1167606000000,48;7912;86
data,1296514800000,48;6347;86
data,1254348000000,48;2947;86
data,1180648800000,48;3364;86
data,1283292000000,48;4677;86
data,1298934000000,48;6353;86
data,1201820400000,48;9105;86
data,1285884000000,48;4228;86
data,1230764400000,48;6342;86
data,1291158000000,48;1083;87
data,1222812000000,48;15663;87
data,1277935200000,48;8633;87
data,1128117600000,48;5659;87
data,1275343200000,48;7780;87
data,1262300400000,48;722;87
data,1225494000000,48;525;87
data,1201820400000,48;18538;87
data,1259622000000,48;3603;87
data,1225494000000,48;6299;87
data,1167606000000,48;15161;87
data,1196463600000,48;5782;87
data,1235862000000,48;16769;87
data,1241128800000,48;6572;87
data,1225494000000,48;18541;87
data,1204326000000,48;8152;87
data,1293836400000,48;599;88
data,1272664800000,48;13832;88
data,1170284400000,48;17432;88
data,1214863200000,48;1187;88
data,1270072800000,48;13967;88
data,1233442800000,48;6781;88
data,1296514800000,48;998;89
data,1230764400000,48;2437;89
data,1304607124664,48;3369;89
data,1241128800000,49;804;89
data,1264978800000,49;4548;89
data,1275343200000,49;3720;89
data,1259622000000,49;13526;89
data,1277935200000,49;1995;89
data,1304614357701,49;7903;89
data,1136070000000,49;16148;89
data,1304603614713,49;7927;89
data,1175378400000,49;1570;89
data,1270072800000,49;5473;89
data,1172703600000,49;16163;89
data,1214863200000,49;7934;89
data,1251756000000,49;4539;89
data,1122847200000,50;8468;89
data,1235862000000,50;496;89
data,1243807200000,50;13529;89
data,1214863200000,50;8951;89
data,1222812000000,50;951;90
data,1280613600000,50;2125;90
data,1167606000000,50;9727;90
data,1280613600000,51;634;90
data,1275343200000,51;6640;90
data,1277935200000,51;6986;90
data,1241128800000,51;12105;90
data,1222812000000,51;7744;90
data,1243807200000,51;13638;90
data,1257030000000,51;3735;90
data,1259622000000,51;15272;90
data,1193871600000,51;7708;90
data,1177970400000,51;6140;90
data,1177970400000,51;6010;90
data,1185919200000,51;12092;90
data,1277935200000,51;4469;90
data,1251756000000,51;8277;90
data,1254348000000,51;2172;90
data,1180648800000,51;9807;90
data,1257030000000,51;4563;90
data,1220220000000,51;4052;90
data,1283292000000,51;7828;90
data,1146434400000,51;6736;90
data,1238536800000,51;662;90
data,1235862000000,51;11417;90
data,1267398000000,51;165;90
data,1296514800000,51;2041;90
data,1222812000000,51;2732;90
data,1293836400000,51;14288;90
data,1238536800000,51;1962;90
data,1238536800000,51;11937;90
data,1222812000000,51;11055;90
data,1170284400000,51;12010;90
data,1241128800000,51;6986;90
data,1207000800000,51;4995;90
data,1270072800000,51;8044;90
data,1196463600000,51;1584;90
data,1201820400000,51;10487;90
data,1212271200000,51;1514;90
data,1233442800000,51;465;90
data,1225494000000,51;17577;90
data,1288566000000,51;6442;90
data,1241128800000,51;209;91
data,1172703600000,51;921;91
data,1304705511702,52;1835;91
data,1249077600000,52;1537;91
data,1230764400000,52;10252;91
data,1220220000000,52;15787;91
data,1267398000000,52;15787;91
data,1249077600000,52;1489;91
data,1291158000000,52;13406;91
data,1167606000000,52;17965;91
data,1304705503471,52;439;91
data,1222812000000,52;3369;91
data,1214863200000,52;12742;92
data,1249077600000,53;8270;92
data,1238536800000,53;1240;92
data,1191189600000,53;1671;92
data,1270072800000,53;13559;92
data,1272664800000,54;4828;92
data,1172703600000,54;8633;92
data,1230764400000,54;8918;92
data,1235862000000,54;6765;92
data,1220220000000,54;11405;92
data,1249077600000,54;4166;92
data,1172703600000,54;15347;92
data,1264978800000,54;7001;92
data,1280613600000,54;6835;92
data,1225494000000,54;4898;92
data,1270072800000,54;13935;92
data,1288566000000,54;10609;92
data,1164927600000,55;17308;92
data,1262300400000,55;16846;92
data,1277935200000,55;12506;92
data,1293836400000,55;67;92
data,1207000800000,55;2794;92
data,1217541600000,55;10495;92
data,1220220000000,55;331;93
data,1275343200000,55;12636;93
data,1183240800000,55;12180;93
data,1214863200000,55;6442;93
data,1162335600000,55;14055;93
data,1293836400000,55;17559;93
data,1230764400000,55;1570;93
data,1262300400000,55;8933;93
data,1214863200000,55;8123;93
data,1207000800000,55;13533;93
data,1275343200000,55;14204;93
data,1154383200000,55;5503;93
data,1277935200000,55;5253;93
data,1249077600000,55;9105;93
data,1196463600000,55;7707;93
data,1243807200000,55;11122;93
data,1270072800000,55;581;93
data,1228086000000,55;1608;93
data,1196463600000,55;13559;93
data,1193871600000,55;3382;93
data,1209592800000,55;3364;93
data,1251756000000,55;2434;93
data,1293836400000,55;6781;93
data,1270072800000,55;1885;93
data,1225494000000,55;6221;93
data,1277935200000,55;7896;93
data,1270072800000,55;14629;93
data,1175378400000,55;18382;93
data,1267398000000,55;2616;93
data,1204326000000,55;10220;93
data,1257030000000,55;2836;93
data,1246399200000,55;2832;93
data,1275343200000,56;1083;93
data,1183240800000,56;3097;93
data,1191189600000,56;11244;93
data,1277935200000,57;9810;93
data,1196463600000,57;330;93
data,1222812000000,57;8926;93
data,1259622000000,57;17598;93
data,1183240800000,57;2384;93
data,1241128800000,57;10487;93
data,1167606000000,57;9259;93
data,1217541600000,57;2853;93
data,1272664800000,57;11481;93
data,1251756000000,57;6117;93
data,1225494000000,58;4230;93
data,1293836400000,58;613;93
data,1272664800000,58;67;94
data,1270072800000,58;16363;94
data,1199142000000,58;7042;94
data,1133391600000,58;2419;94
data,1254348000000,58;10806;94
data,1304935910246,58;2442;94
data,1191189600000,58;1239;95
data,1167606000000,58;7855;95
data,1293836400000,58;12620;95
data,1291158000000,58;5476;95
data,1225494000000,58;1638;95
